sku,name,categories,qtyPerPack,quantity,manufacturer,image,basePrice,measureunit,visible
1055,Gülcan LIMON Sirke 500ml / Limon Sirke,186,2,99999,Gülcan,catalog/1054.JPG,"13,525",kg,true
1054,Gülcan Limon Suyu 330ml Sitruunamehu,186,2,99999,Gülcan,catalog/1044.JPG,"18,535",kg,true
1044,Gülcan maissiöljy 1lit Misir Ozu Yagi,186,12,99999,Gülcan,catalog/10289.JPG,"17,916",kg,true
10289,Gülcan Nar Eksisi 1L PET,186,12,99999,Gülcan,catalog/6837.JPG,"35,539",kg,true
6837,Gülcan Nar Eksisi 340ml surahiye,186,12,99999,Gülcan,catalog/10290.JPG,"2,059",kg,true
10290,Gülcan Nar Eksisi 4L Pet,186,4,99999,Gülcan,catalog/1073.JPG,"11,574",kg,true
1073,Gülcan Nar Eksisi 500ml PET,186,12,99999,Gülcan,catalog/2821.JPG,"1,801",kg,true
2821,Gülcan oliiviöljy 750ml Zeytin YAG lasipullo,186,12,99999,Gülcan,catalog/1046.JPG,"1,028",kg,true
1046,Gülcan oliiviöljy 1L Zeytin Yag Lasi,186,12,99999,Gülcan,catalog/11075.JPG,"21,626",kg,true
11075,Gülcan oliiviöljy 250ml pullo lasi,186,24,99999,Gülcan,catalog/8792.JPG,"29,356",kg,true
8792,Gülcan oliivi 3LT Muovipullo,186,3,99999,Gülcan,catalog/11076.JPG,"23,172",kg,true
11076,Gülcan oliiviöljy 500ml pullo lasi,186,12,99999,Gülcan,catalog/1042.JPG,"32,973",kg,true
1042,Gülcan kasviöljy 1lit Ciceg YAG,186,12,99999,Gülcan,catalog/1043.JPG,"21,626",kg,true
1043,Gülcan SB 1L Ay Cicek Yag,186,12,99999,Gülcan,catalog/1056.JPG,"32,447",kg,true
1056,Gülcan rypäleen etikka 500ml Uzum Sirkesi,186,2,99999,Gülcan,catalog/6505.JPG,"38,631",kg,true
6505,Gülcan Uzum Sirkesi 750ml,186,2,99999,Gülcan,catalog/7220.JPG,"30,886",kg,true
7220,Kristal oliiviöljyä 1 L annos Zeytinyagi Riviera,187,2,99999,Kristal,catalog/11798.JPG,"25,502",kg,true
11798,Kristal oliiviöljy 4L Riviera TNK,187,4,99999,Kristal,catalog/7246.JPG,"24,718",kg,true
7246,Kristal oliiviöljy 500ml voi Zeytinyag Riviera,187,2,99999,Kristal,catalog/10453.JPG,"16,68",kg,true
10453,Kristal Riviera oliiviöljy pullo 500ml Cam,187,2,99999,Kristal,catalog/10505.JPG,"19,771",kg,true
10505,Kristal Riviera Cam 250ml oliiviöljy pullo,187,12,99999,Kristal,catalog/8846.JPG,"1,801",kg,true
8846,Kristal auringonkukkaöljy 1L,187,12,99999,Kristal,catalog/3738.JPG,"2,059",kg,true
3738,Kristal Zeytinyag 1l'Fl Riviera,187,12,99999,Kristal,catalog/11255.JPG,"14,168",kg,true
11255,Lorena paistoöljy 10L,188,2,99999,Lorena,catalog/6694.JPG,"115,418",kg,true
6694,Lorena oliiviöljy 1L lasi,188,12,99999,Lorena,catalog/6693.JPG,"7,727",kg,true
6693,Lorena oliiviöljy 5L,188,4,99999,Lorena,catalog/11254.JPG,"7,881",kg,true
11254,Lorena auringonkukkaöljy 3L,188,6,99999,Lorena,catalog/11253.JPG,"31,829",kg,true
11253,Lorena auringonkukkaöljy 5L,188,3,99999,Lorena,catalog/11145.JPG,"18,535",kg,true
11145,Lorena auringonkukkaöljy 900ml Aycicek YAG-,188,15,99999,Lorena,catalog/11582.JPG,"86,552",kg,true
11582,AFP Palm Oil 750 ml,189,15,99999,AFP,catalog/5607.JPG,"26,534",kg,true
5607,Balsamico 0.5L Villa Vittoria,189,12,99999,Villa Vittoria,catalog/11713.JPG,"38,631",kg,true
11713,Taateli etikka 1 & 1 330cc,189,24,99999,1&1,catalog/1061.JPG,"66,981",kg,true
1061,Fersan sitruunahappo sitruuna- 1L / Limon Sosu,189,12,99999,Fersan,catalog/9275.JPG,"25,499",kg,true
9275,Kapadokya olive Zeytinyag 1L glass,189,12,99999,Kapadokya,catalog/3471.JPG,"20,865",kg,true
3471,Kristal Cam Zeytin Yag 250ml,189,24,99999,Kristal,catalog/10677.JPG,"18,917",kg,true
10677,Kristal Riviera Cam 750 ml,189,12,99999,Kristal,catalog/1050.JPG,"46,356",kg,true
1050,Kristal Yag Zeytin oliiviöljy 500ml FL,189,12,99999,Kristal,catalog/11688.JPG,"20,08",kg,true
11688,MB oliivi 5LT Riviera,189,4,99999,MB,catalog/11687.JPG,"48,199",kg,true
11687,MB Olive Riviera 1L,189,12,99999,MB,catalog/9161.JPG,"13,279",kg,true
9161,MB Olive Riviera 500ml,189,12,99999,MB,catalog/2733.JPG,"38,631",kg,true
2733,Praise Tavallinen palmuöljy 1L,189,12,99999,Praise,catalog/11581.JPG,"61,803",kg,true
11581,Praise tavallinen palmuöljy 1L,189,12,99999,Praise,catalog/4747.JPG,"69,547",kg,true
4747,VDS kookosöljy 500ml Valle del Sole,189,12,99999,VDS,catalog/10490.JPG,"47,906",kg,true
10490,Yonca puhdas oliiviöljy oliiviöljy 750cc lasi,190,12,99999,Yonca,catalog/9198.JPG,"123,662",kg,true
9198,Yonca auringonkukkaöljy 1LT,190,15,99999,Yonca,catalog/11334.JPG,"75,731",kg,true
11334,Yonca auringonkukkaöljy 750ml,190,2,99999,Yonca,catalog/10625.JPG,"41,722",kg,true
10625,Durmaz Extra-Extra Sele Olive 10 kg,192,1,99999,Durmaz,catalog/576.JPG,"54,089",kg,true
576,Durmaz Özel oliivit 500g Vakum,192,24,99999,Durmaz,catalog/10623.JPG,"54,089",kg,true
10623,Durmaz Özel oliivit 800g Vakum,192,12,99999,Durmaz,catalog/544.JPG,"35,539",kg,true
544,Durmaz Özel Zeytin musta 300g Vak,192,3,99999,Durmaz,catalog/6841.JPG,"55,635",kg,true
6841,"Balsamico sipulit Griech. 2,5kg",193,6,99999,Villa Maddalena,catalog/1992.JPG,"21,236",kg,true
1992,GRI vihreät oliivit ja paprikat 10kg KN,193,1,99999,Halidiki,catalog/3813.JPG,"2,316",kg,true
3813,GRI oliivi vihreä 10kg kivetön Mammouth,193,1,99999,Amalthia,catalog/1990.JPG,"30,916",kg,true
1990,Kalamata oliiveja 13kg Jumbo sw CN Siyah Zeytin,193,1,99999,Amalthia,catalog/11180.JPG,"51,291",kg,true
11180,Mammoth oliivi kivetön 5Kg,193,1,99999,Eleofyto,catalog/3575.JPG,"43,268",kg,true
3575,Mammoth oliivi schw siemenettömiä 4kg,193,2,99999,Eleofyto,catalog/2008.JPG,"5,02",kg,true
2008,Oliivi vihreä valkosipuli 10kg Mammouth,193,1,99999,Halidiki,catalog/2009.JPG,"54,483",kg,true
2009,Wermio oliivi vihreä manteli 10kg CN Mammouth,193,1,99999,Halidiki,catalog/9710.JPG,"45,086",kg,true
9710,Wermio paprika punainen päätön 7kg Kanist,193,1,99999,Halidiki,catalog/4215.JPG,"41,221",kg,true
4215,Bagci Süper oliivi 750 gr tyhjiö Yoruk,194,12,99999,Gülcan,catalog/2076.JPG,"58,354",kg,true
2076,Gülcan gr oliivi mk 425g annos,194,24,99999,Gülcan,catalog/713.JPG,"19,966",kg,true
713,Gülcan gr oliivi ok 850g annos Sp,194,12,99999,Gülcan,catalog/710.JPG,"39,674",kg,true
710,Gülcan vihreät oliivit M.K. 850g annos/ Yesil Zeytin Sp,194,12,99999,Gülcan,catalog/5346.JPG,"55,391",kg,true
5346,"Gülcan vihreät oliivit mk 2,7",194,6,99999,Gülcan,catalog/735.JPG,"65,697",kg,true
735,Gülcan vihreitä oliiveja o. K. 425g / Yesil Zeytin cekirdeksiz,194,24,99999,Gülcan,catalog/371.JPG,"43,411",kg,true
371,"Gülcan vihreitä oliiveja ok 2,7 kg Yesil Zeyti",194,6,99999,Gülcan,catalog/2075.JPG,"40,176",kg,true
2075,Gülcan mustia oliiveja O.K. 425g / Siyah Zeytin,194,24,99999,Gülcan,catalog/5090.JPG,"23,466",kg,true
5090,Gülcan Sosis Tavuksalata Izgaralik 500g,194,1,99999,Gülcan,catalog/369.JPG,"21,626",kg,true
369,"Gülcan SW mk oliivi 2,7 kg annos",194,6,99999,Gülcan,catalog/717.JPG,"20,08",kg,true
717,Gülcan SW oliivi Mk 425mlDose Sp,194,24,99999,Gülcan,catalog/711.JPG,"44,049",kg,true
711,Gülcan SW oliivi mK 850g annos Sp,194,12,99999,Gülcan,catalog/367.JPG,"24,084",kg,true
367,"Gülcan SW oliivi ok 2,7 kg Siyah Zeytin",194,6,99999,Gülcan,catalog/715.JPG,"48,686",kg,true
715,Gülcan SW oliivi ok 850g tina Sp,194,12,99999,Gülcan,catalog/11758.JPG,"24,084",kg,true
11758,Mar Bir Hiper oliivit 800g JAR - L -,195,6,99999,Marmara birlik,catalog/10850.JPG,"1,802",kg,true
10850,MB Papu Yesil oliivit 480g,195,6,99999,Marmara birlik,catalog/10849.JPG,"45,595",kg,true
10849,MB Papu Yesil oliivit 800g,195,6,99999,Marmara birlik,catalog/10853.JPG,"21,611",kg,true
10853,MB Cizik Yesil 480g Oliivit,195,6,99999,Marmara birlik,catalog/10140.JPG,"19,462",kg,true
10140,MB Cizik Yesil 800g Oliivit,195,6,99999,Marmara birlik,catalog/4127.JPG,"38,638",kg,true
4127,MB Elit Zeytin 800g Vakuumi oliivit,195,16,99999,Marmara birlik,catalog/5842.JPG,"21,626",kg,true
5842,MB Gemlik Olive Super 800g vakuumi (M),195,16,99999,Marmara birlik,catalog/1988.JPG,"23,953",kg,true
1988,MB Hiper L SW oliivi mK 10kg kanisteri,195,1,99999,Marmara birlik,catalog/414.JPG,"16,224",kg,true
414,MB Hususi 800gr Gemlik Zeytin annos (violetti) HSS,195,6,99999,Marmara birlik,catalog/9410.JPG,"29,054",kg,true
9410,MB Hususi Az tuzlu 480g annos Hususi S (Purple-vihreä) S az Tuz,195,6,99999,Marmara birlik,catalog/6557.JPG,"13,905",kg,true
6557,MB Hususi Gemlik 800g Vakuumi,195,12,99999,Marmara birlik,catalog/10852.JPG,"18,542",kg,true
10852,MB Kirma Yesil oliivit 480g,195,6,99999,Marmara birlik,catalog/10851.JPG,"53,569",kg,true
10851,MB Kirma Yesil oliivit 800g,195,6,99999,Marmara birlik,catalog/9437.JPG,"72,119",kg,true
9437,MB Mega Az tuzlu Gemlik 480g annos (vaaleanpunainen / punainen) MGA AZ T,195,6,99999,Marmara birlik,catalog/1986.JPG,"65,697",kg,true
1986,MB Mega XL oliivi 10kg kanisteri,195,1,99999,Marmara birlik,catalog/561.JPG,"24,726",kg,true
561,MB Oiven Lux 500g Vakuumi (3XS),195,24,99999,Marmara birlik,catalog/588.JPG,"16,997",kg,true
588,MB oliivi Az tuzlu 800g annos Hususi S,195,6,99999,Marmara birlik,catalog/4961.JPG,"46,36",kg,true
4961,MB oliivi Az tuzlu Mega 800g annos (vaaleanpunainen / punainen) XL AZ TUZ,195,6,99999,Marmara birlik,catalog/2817.JPG,"12,359",kg,true
2817,MB Elit oliivit 500g VakuumiZeytin,195,24,99999,Marmara birlik,catalog/584.JPG,"21,634",kg,true
584,MB oliivi exex 800g annos (BLAUW) EXT,195,6,99999,Marmara birlik,catalog/565.JPG,"23,953",kg,true
565,MB oliivit Extra XS Gemlik Tipi 800g Siyah Zeytin Vacum,195,12,99999,Marmara birlik,catalog/567.JPG,"73,555",kg,true
567,MB oliivit Extra Zeyt Gemlik Tipi 500g Vak,195,24,99999,Marmara birlik,catalog/12138.JPG,"45,108",kg,true
12138,MB oliivinvihreä kivetön150g TNK,195,24,99999,Marmara birlik,catalog/6066.JPG,"23,953",kg,true
6066,MB oliivi Hiper 800g Vakuumi Gemlik (L),195,12,99999,Marmara birlik,catalog/3850.JPG,"37,865",kg,true
3850,MB oliivi Hiper L 500gr Gemlik vakuumi,195,24,99999,Marmara birlik,catalog/595.JPG,"52,528",kg,true
595,MB oliivi Hiper L 800g tina Gemlik (harmaa) L,195,6,99999,Marmara birlik,catalog/2216.JPG,"21,634",kg,true
2216,MB oliivi Hususi 500g Vakuumi,195,24,99999,Marmara birlik,catalog/564.JPG,"44,814",kg,true
564,MB oliivi LUX 3XS Gemlik 800g Vakuumi,195,12,99999,Marmara birlik,catalog/590.JPG,"57,474",kg,true
590,MB oliivi LUX Gemlik 800g annos Zeytin (oranssi) 3XS,195,6,99999,Marmara birlik,catalog/10997.JPG,"17,282",kg,true
10997,MB oliivi Marbir Pet Siyah Zeytin 1400g Yagli salamura,195,6,99999,Marmara birlik,catalog/10996.JPG,"62,746",kg,true
10996,MB oliivi Marbir Pet Siyah Zeytin 950g Yagli salamura,195,6,99999,Marmara birlik,catalog/9436.JPG,"86,536",kg,true
9436,MB oliivit Mega Gold XL Gemlik 480g tina,195,6,99999,Marmara birlik,catalog/8705.JPG,"31,373",kg,true
8705,MB oliivit Mega Gold XL Gemlik 800g tina,195,6,99999,Marmara birlik,catalog/702.JPG,"61,803",kg,true
702,MB oliivit Mega XL 500g / Siyah Zeytin Vakum Gemlik,195,24,99999,Marmara birlik,catalog/596.JPG,"37,085",kg,true
596,MB oliivit Mega XL 800g annos Gemlik,195,6,99999,Marmara birlik,catalog/11760.JPG,"19,315",kg,true
11760,MB oliivit Mega XL 800g Vakuumi,195,12,99999,Marmara birlik,catalog/11266.JPG,"35,933",kg,true
11266,MB oliivi Mortanem 800g annos,195,6,99999,Marmara birlik,catalog/10401.JPG,"25,499",kg,true
10401,MB oliivit Musta Minyon 800g (punainen),195,6,99999,Marmara birlik,catalog/12139.JPG,"22,407",kg,true
12139,MB mustat oliivit kivetön150g TNK,195,24,99999,Marmara birlik,catalog/6067.JPG,"37,865",kg,true
6067,MB oliivi Süper 800g Vakuumi Gemlik,195,12,99999,Marmara birlik,catalog/597.JPG,"92,719",kg,true
597,MB oliivi Super M 800g annos Gemlik (vaalea lila) M,195,6,99999,Marmara birlik,catalog/568.JPG,"37,865",kg,true
568,MB oliivi Süper M Gemlik Tipi 500g Vak,195,24,99999,Marmara birlik,catalog/586.JPG,"72,639",kg,true
586,MB schw.Oliven Elit 800g / Gemlik Siyah (VIHREÄ) 2XS,195,6,99999,Marmara birlik,catalog/10797.JPG,"23,18",kg,true
10797,MB Sele oliivit 400g,195,12,99999,Marmara birlik,catalog/9266.JPG,"16,997",kg,true
9266,MB Sele oliivit 800g,195,6,99999,Marmara birlik,catalog/2367.JPG,"17,282",kg,true
2367,MB Super M Oliivit Gemlik Siyah Zeytin 10kg KN,195,1,99999,Marmara birlik,catalog/1985.JPG,"54,089",kg,true
1985,MB SW exex oliivi mk 10kg kanisteri,195,1,99999,Marmara birlik,catalog/9435.JPG,"27,044",kg,true
9435,MB Zeytin ezmesi 175g oliivi lasi Sade,195,12,99999,Marmara birlik,catalog/4150.JPG,"67,986",kg,true
4150,MB Zeytin ezmesi 340g Oliivit,195,12,99999,Marmara birlik,catalog/10788.JPG,"19,315",kg,true
10788,MB Zeytin ezmesi 340g oliivi lasi Baharat,195,12,99999,Marmara birlik,catalog/3086.JPG,"30,901",kg,true
3086,"Moranita gr oliiveja kivi 2,7 kg annos Yesil Zeytin",196,6,99999,Morenita,catalog/738.JPG,"27,044",kg,true
738,Moranita sw oliiveja kivi 425g annos Siyah Zeytin,196,24,99999,Morenita,catalog/3983.JPG,"51,656",kg,true
3983,Morenita gr oliiveja kivi 425g annos Yesil Zeytin,196,24,99999,Morenita,catalog/754.JPG,"43,926",kg,true
754,Morenita gr oliiveja kivi 860g annos Yesil Zeytin,196,12,99999,Morenita,catalog/365.JPG,"12,351",kg,true
365,"Morenita gr oliivit kivetön 2,7kgDose Yesil Zeytin",196,6,99999,Morenita,catalog/4706.JPG,"20,08",kg,true
4706,Morenita gr oliivit kivetön 425g tina Yesil Zeytin,196,24,99999,Morenita,catalog/755.JPG,"20,08",kg,true
755,Morenita gr oliivit kivetön 860g tina yeZeytin Cekirdeksiz,196,12,99999,Morenita,catalog/2549.JPG,"48,686",kg,true
2549,"Morenita SW oliiveja kivi 2,7 kg tina Siyah Zeytin",196,6,99999,Morenita,catalog/2545.JPG,"22,538",kg,true
2545,Morenita SW oliiveja kivi 5kg tina Siyah Zeytin,196,2,99999,Morenita,catalog/747.JPG,"23,466",kg,true
747,Morenita SW oliiveja kivi 860g tina Siyah Zeytin,196,12,99999,Morenita,catalog/358.JPG,"22,554",kg,true
358,"Morenita SW oliivit kivetön 2,7kgDose Siyah Zeytin 24/26",196,6,99999,Morenita,catalog/740.JPG,"48,686",kg,true
740,Morenita SW oliivit kivetön 425g tina Siyah Zeytin,196,24,99999,Morenita,catalog/357.JPG,"24,084",kg,true
357,Morenita SW oliivit kivetön 5kg tina Siyah Zeytin,196,2,99999,Morenita,catalog/751.JPG,"23,172",kg,true
751,Morenita SW oliivit kivetön 860g tina Siyah Zeytin,196,12,99999,Morenita,catalog/10164.JPG,"42,503",kg,true
10164,Ahiköy Sele Siyah Zeytin 700g PET,197,6,99999,Ahiköy,catalog/9772.JPG,"28,595",kg,true
9772,"Ahiköy Sele Zeytin 1,5kg Pet Siyah Zeytin",197,6,99999,Ahiköy,catalog/11571.JPG,"20,08",kg,true
11571,Alssman oliivi vihreä 1kg,197,12,99999,Alssman,catalog/9133.JPG,"49,459",kg,true
9133,Alssman oliivi vihreä 2Kg,197,4,99999,Alssman,catalog/11479.JPG,"24,084",kg,true
11479,Aydogmus Biberli Yesil Zeytin 10kg,197,1,99999,Aydogmus,catalog/9961.JPG,"33,748",kg,true
9961,Aydogmus Gemlik Siya Az tuzlu Zeytin 9 kg,197,1,99999,Aydogmus,catalog/11829.JPG,"22,554",kg,true
11829,Aydogmus Kirma Yesil Zeytin 10kg TNK,197,1,99999,Aydogmus,catalog/10804.JPG,"15,451",kg,true
10804,Aydogmus Siyah Yagli Zeytin Olive 800g tina,197,6,99999,Aydogmus,catalog/9432.JPG,"32,068",kg,true
9432,Aydogmus Uslu paketti Zeytin 700g Oliivit,197,16,99999,Aydogmus,catalog/6019.JPG,"35,539",kg,true
6019,Bagci Cizik Zeytin 400g Yesil oliivit,197,12,99999,Bagci,catalog/11624.JPG,"33,488",kg,true
11624,Bagci Gurme kuru Sele Siyah Zeytin Özel 10kg,197,1,99999,Bagci,catalog/6926.JPG,"46,374",kg,true
6926,Bagci Özel Zeytin Siyah 9 kg oliivi vihreä kapselin,197,1,99999,Bagci,catalog/4211.JPG,"42,38",kg,true
4211,"Bagci Sele oliivi 1,5 kg Teneke Annos",197,4,99999,Bagci,catalog/4134.JPG,"36,068",kg,true
4134,Bagci Sele Oliivit 750 gramman annos,197,12,99999,Bagci,catalog/4135.JPG,"27,044",kg,true
4135,Bagci Sele oliivi 9 kg BLACK TNK,197,1,99999,Bagci,catalog/9916.JPG,"37,08",kg,true
9916,Bagci Siyah Az tuzlu 400g mustia oliiveja Annos,197,12,99999,Bagci,catalog/4214.JPG,"35,539",kg,true
4214,Bagci Siyah oliivit 200g Özel,197,48,99999,Bagci,catalog/11188.JPG,"79,996",kg,true
11188,Bagci Siyah oliivit 700g PET,197,9,99999,Bagci,catalog/4213.JPG,"64,28",kg,true
4213,Bagci Siyah oliivit 800g Özel vakuumi,197,12,99999,Bagci,catalog/6927.JPG,"47,916",kg,true
6927,"Bagci Siyah Zeytin 1,5kg oliivi PET",197,6,99999,Bagci,catalog/11340.JPG,"67,229",kg,true
11340,Bagci Siyah Zeytin 1kg TNK oliivi Oval,197,8,99999,Bagci,catalog/6015.JPG,"41,092",kg,true
6015,Bagci Siyah Zeytin 400g juusto oliiveja,197,12,99999,Bagci,catalog/10068.JPG,"16,989",kg,true
10068,Bagci Siyah Zeytin EKONOMIK Boy 800g annos keltainen,197,6,99999,Bagci,catalog/12110.JPG,"53,115",kg,true
12110,Bagci Siyah Zeytin Gemlik Nazlisi 1.4kg PET,197,6,99999,Bagci,catalog/6929.JPG,"35,929",kg,true
6929,Bagci Sofra Zeytin Siyah 800g annos Az tuzlu Valkoinen / Vihreä,197,6,99999,Bagci,catalog/11189.JPG,"35,539",kg,true
11189,Bagci Yesil Beaver Zeytin 700g PET,197,9,99999,Bagci,catalog/7659.JPG,"39,798",kg,true
7659,"Bagci Yesil Biberli Zeytin 1,5kg PET",197,6,99999,Bagci,catalog/10330.JPG,"69,037",kg,true
10330,Bagci Yesil Biberli Zeytin 200g Vakum,197,48,99999,Bagci,catalog/10086.JPG,"38,631",kg,true
10086,"Bagci Yesil Cizik 1,5kg Pet oliivit",197,6,99999,Bagci,catalog/10088.JPG,"15,451",kg,true
10088,Bagci Yesil Cizik 10kg tölkit oliivit,197,1,99999,Bagci,catalog/10329.JPG,"34,387",kg,true
10329,Bagci Yesil Cizik Zeytin 200g Vak,197,48,99999,Bagci,catalog/11190.JPG,"30,909",kg,true
11190,Bagci Yesil Cizik Zeytin 700g PET,197,9,99999,Bagci,catalog/5637.JPG,"35,929",kg,true
5637,"Bagci Yesil Kirma oliivit 1,5kg PET",197,6,99999,Bagci,catalog/11191.JPG,"45,208",kg,true
11191,Bagci Yesil Kirma Zeytin 700g,197,9,99999,Bagci,catalog/6959.JPG,"71,665",kg,true
6959,Carretilla oliivit vihreä kivetön 5Kg,197,2,99999,Carretilla,catalog/10221.JPG,"39,025",kg,true
10221,Cartier oliivinvihreä chili 13kg ämpäri,197,1,99999,Cartier,catalog/10250.JPG,"45,086",kg,true
10250,Cartier oliivinvihreä halkaistu 72cc,197,12,99999,Cartier,catalog/10896.JPG,"61,772",kg,true
10896,Cartier oliivinvihreä viipaloitu 5/1,197,3,99999,Cartier,catalog/10897.JPG,"35,929",kg,true
10897,Cartier oliivinvihreä M.K. 1/1,197,12,99999,Cartier,catalog/10894.JPG,"39,025",kg,true
10894,Cartier oliivinvihreä M.K. 5/1,197,3,99999,Cartier,catalog/10229.JPG,"35,929",kg,true
10229,"Cartier oliivinvihreä o.K 3,8kg",197,4,99999,Cartier,catalog/10244.JPG,"34,264",kg,true
10244,Cartier oliivinvihreä O.K. 1/1,197,12,99999,Cartier,catalog/10247.JPG,"20,996",kg,true
10247,Cartier oliivinvihreä O.K. 1/2,197,12,99999,Cartier,catalog/10230.JPG,"16,989",kg,true
10230,Cartier oliivinvihreä O.K. 5/1,197,3,99999,Cartier,catalog/12174.JPG,"18,933",kg,true
12174,Cartier oliivinvihreä kivetön 1/2,197,12,99999,Cartier,catalog/10893.JPG,"18,535",kg,true
10893,"Cartier oliivi Maroc musta 3,8L",197,4,99999,Cartier,catalog/10254.JPG,"18,933",kg,true
10254,Cartier oliivi Maroc musta 5Kg vacum,197,1,99999,Cartier,catalog/10892.JPG,"27,82",kg,true
10892,Cartier oliivi Maroc musta 8kg ämpäri,197,1,99999,Cartier,catalog/10246.JPG,"19,462",kg,true
10246,Cartier oliivi musta M.K. 1/1,197,12,99999,Cartier,catalog/10249.JPG,"11,733",kg,true
10249,Cartier oliivi musta M.K. 1/2,197,12,99999,Cartier,catalog/10232.JPG,"19,706",kg,true
10232,Cartier oliivi musta M.K. 5/1,197,3,99999,Cartier,catalog/10245.JPG,"11,733",kg,true
10245,Cartier mustia oliiveja O.K. 1/1,197,12,99999,Cartier,catalog/10248.JPG,"38,126",kg,true
10248,Cartier mustia oliiveja O.K. 1/2,197,12,99999,Cartier,catalog/10231.JPG,"15,457",kg,true
10231,Cartier mustia oliiveja O.K. 5/1 22/25,197,3,99999,Cartier,catalog/10895.JPG,"30,658",kg,true
10895,Cartier oliivi SW viipaloitu 5/1,197,3,99999,Cartier,catalog/3542.JPG,"17,916",kg,true
3542,Chtoura vihreitä oliiveja 1/1,197,12,99999,Chtoura,catalog/347.JPG,"11,733",kg,true
347,Chtoura vihreät oliivit 3 kg,197,4,99999,Chtoura,catalog/343.JPG,"18,933",kg,true
343,Durra vihreät oliivit 3kg,197,4,99999,Durra,catalog/6350.JPG,"18,535",kg,true
6350,Durra oliivinvihreä 720g,197,12,99999,DUrra,catalog/370.JPG,"11,733",kg,true
370,FRUYPER vihreitä oliiveja Anjovis 2.1kg annos,197,3,99999,Fruyper,catalog/5964.JPG,"18,933",kg,true
5964,FRUYPER vihreät oliivit 600g annos anjovis,197,6,99999,Fruyper,catalog/6563.JPG,"18,933",kg,true
6563,Lorena oliivinvihreä 3kg kivetön,197,3,99999,Lorena,catalog/6562.JPG,"33,375",kg,true
6562,Lorena oliivi 3kg musta kivetön,197,3,99999,Lorena,catalog/11454.JPG,"36,58",kg,true
11454,MB Cesnili Siyah oliivit 400g,197,12,99999,MB,catalog/2804.JPG,"34,003",kg,true
2804,Onal oliivinvihreä paprikat GEF 10kg,197,1,99999,Onal,catalog/9150.JPG,"27,81",kg,true
9150,Sarisen oliivi 10kg musta Kova Gemlik Koy sele,197,1,99999,Sarisen,catalog/10621.JPG,"29,947",kg,true
10621,Stellos vihreitä oliiveja valkosipuli 10kg,197,1,99999,Stellos,catalog/10371.JPG,"22,407",kg,true
10371,Stellos vihreät oliivit O.K. Mamout 10kg,197,1,99999,Stellos,catalog/10620.JPG,"20,479",kg,true
10620,Stellos mustia oliiveja 10kg Mahmout,197,1,99999,Stellos,catalog/7636.JPG,"19,706",kg,true
7636,"Yesim Biberli Yesil Zeytin 1,5kg Pet",197,6,99999,Yesim,catalog/9030.JPG,"24,718",kg,true
9030,Yesim Biberli Yesil Zeytin 400g Vakuumi oliivit,197,28,99999,Yesim,catalog/7867.JPG,"48,95",kg,true
7867,Yesim Biberli Yesil Zeytin 800g Vakuumi oliivit,197,16,99999,Yesim,catalog/9944.JPG,"33,492",kg,true
9944,Yesim Cizik Yesil 400g Vakuumi oliivit,197,28,99999,Yesim,catalog/9943.JPG,"56,68",kg,true
9943,Yesim Cizik Yesil vakuumi 800g Oliivit,197,16,99999,Yesim,catalog/7631.JPG,"39,933",kg,true
7631,Yesim Cizik Yesil Zeytin 10kg Teneke,197,1,99999,Yesim,catalog/9425.JPG,"45,086",kg,true
9425,Yesim Cizik Yesil Zeytin 400g PET Olive,197,18,99999,Yesim,catalog/7868.JPG,"42,116",kg,true
7868,Yesim Cizik Yesil Zeytin 900g PET Tarjous,197,6,99999,Yesim,catalog/7634.JPG,"64,889",kg,true
7634,"Yesim Gemlik Siyah Zeytin 1,5kg PET",197,6,99999,Yesim,catalog/7628.JPG,"61,813",kg,true
7628,Yesim Gemlik Siyah Zeytin 10kg Teneke,197,1,99999,Yesim,catalog/9959.JPG,"54,068",kg,true
9959,Yesim Gemlik Siyah Zeytin 900g PET Tarjous,197,6,99999,Yesim,catalog/9946.JPG,"49,446",kg,true
9946,Yesim Kirma Yesil 400g Vakuumi oliivit,197,28,99999,Yesim,catalog/9945.JPG,"46,374",kg,true
9945,Yesim Kirma Yesil 800g Vakuumi oliivit,197,16,99999,Yesim,catalog/7630.JPG,"37,077",kg,true
7630,Yesim Kirma Yesil Zeytin 10kg Teneke,197,1,99999,Yesim,catalog/7866.JPG,"20,088",kg,true
7866,Yesim Kirma Yesil Zeytin 900g PET Tarjous,197,6,99999,Yesim,catalog/9430.JPG,"34,387",kg,true
9430,Yesim Kokteyl Yesil Zeytin 900g PET Olive,197,12,99999,Yesim,catalog/10976.JPG,"41,221",kg,true
10976,Yesim Siyah Gemlik oliivit 800g tölkki Gold,197,6,99999,Yesim,catalog/7348.JPG,"20,088",kg,true
7348,Akash basmatiriisi 5Kg,198,1,99999,Akash,catalog/4414.JPG,"49,019",kg,true
4414,Al Amir Basmati 10kg,198,1,99999,Al Amir,catalog/7324.JPG,"49,446",kg,true
7324,Al Amir Basmati 1kg,198,12,99999,Al Amir,catalog/4413.JPG,"37,357",kg,true
4413,Al Amir Basmati 5kg,198,4,99999,Al Amir,catalog/11756.JPG,"20,088",kg,true
11756,Al Rai basmatiriisin 5Kg,198,4,99999,Al Rai,catalog/198.JPG,"44,814",kg,true
